stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
05_2_S32,Bến 7B Phố Nguyễn Duy Trinh,,20.963618,105.830341,,
06A_1_S1,Bến Đường Giải Phóng,,20.980201,105.841458,,
06A_1_S2,Bến Đường Giải Phóng,,20.980634,105.840691,,
06A_1_S3,Bến Đường Giải Phóng,,20.976517,105.840624,,
06A_1_S4,Bến GIải Phóng,,20.972034,105.840607,,
06A_1_S5,Bến Phố Linh Đường,,20.965128,105.841673,,
06A_1_S6,Bến Đường Ngọc Hồi,,20.960314,105.842027,,
06A_1_S7,"Bến Đường Tựu Liệt, Phường Hoàng Liệt",,20.955235,105.843057,,
06A_1_S8,Bến Phường Hoàng Liệt,,20.952385,105.843657,,
06A_1_S9,Bến Đường Ngọc Hồi,,20.946802,105.844007,,
06A_1_S10,Bến Ngõ 1 Phan Trọng Tuệ,,20.942535,105.843707,,
06A_1_S11,Bến Đường Ngọc Hồi,,20.939152,105.844124,,
06A_1_S12,Bến Đường Ngọc Hồi,,20.935552,105.845574,,
06A_1_S13,Bến Đường Ngọc Hồi,,20.932435,105.846807,,
06A_1_S14,Bến Đường Ngọc Hồi,,20.927052,105.849141,,
06A_1_S15,Bến Đường Phương Dung,,20.923319,105.851441,,
06A_1_S16,Bến Đường Phương Dung,,20.918917,105.852148,,
06A_1_S17,Bến Xã Ngọc Hồi,,20.912486,105.852224,,
06A_1_S18,Bến Đường Phương Dung,,20.907769,105.852491,,
06A_1_S19,Bến Đường Phương Dung,,20.903636,105.852941,,
06A_1_S20,Bến Quốc lộ 1,,20.893803,105.855907,,
06A_1_S21,Bến Văn Giáp,,20.888553,105.857574,,
06A_1_S22,Bến Quốc lộ 1,,20.880187,105.860190,,
06A_1_S23,Bến Xã Thường Tín,,20.874903,105.862874,,
06A_1_S24,Bến Đường Hùng Nguyên,,20.869170,105.865057,,
06A_1_S25,Bến Đường Hùng Nguyên,,20.863854,105.866857,,
06A_1_S26,Bến Quốc lộ 1,,20.854270,105.870074,,
06A_1_S27,Bến Quốc lộ 1,,20.843037,105.872624,,
06A_1_S28,Bến Quốc lộ 1,,20.831004,105.877540,,
06A_1_S29,Bến Quốc lộ 1,,20.823655,105.881707,,
06A_1_S30,Bến Quốc lộ 1,,20.806655,105.883773,,
06A_1_S31,Bến Quốc lộ 1,,20.797172,105.886606,,
06A_1_S32,Bến Quốc lộ 1,,20.785972,105.892006,,
06A_1_S33,Bến Quốc lộ 1,,20.773489,105.899023,,
06A_1_S34,Bến Quốc lộ 1,,20.769406,105.903223,,
06A_1_S35,Bến Quốc lộ 1,,20.762406,105.909223,,
06A_1_S36,Bến Xã Phú Xuyên,,20.756211,105.911726,,
06A_1_S37,Bến Phú Mỹ,,20.747240,105.911339,,
06A_1_S38,Bến Quốc lộ 1,,20.741540,105.913273,,
06A_1_S39,Bến Quốc lộ 1,,20.737990,105.913306,,
06A_1_S40,Bến Xã Phú Xuyên,,20.731274,105.912206,,
06A_1_S41,Bến Xã Đại Xuyên,,20.720957,105.911339,,
06A_1_S42,Bến Xã Đại Xuyên,,20.715841,105.910573,,
06A_1_S43,Bến Xã Chuyên Mỹ,,20.708257,105.910406,,
06A_1_S44,Bến Quốc lộ 1,,20.703291,105.910189,,
06A_1_S45,Bến Quốc lộ 1,,20.696408,105.910306,,
06A_2_S1,Bến Quốc lộ 1,,20.696408,105.910306,,
06A_2_S2,Bến Quốc lộ 1,,20.702324,105.910373,,
06A_2_S3,Bến Quốc lộ 1,,20.709307,105.910639,,
06A_2_S4,Bến Quốc lộ 1,,20.714874,105.910606,,
06A_2_S5,Bến Quốc lộ 1,,20.721607,105.911689,,
06A_2_S6,Bến Xã Phú Xuyên,,20.731974,105.912273,,
06A_2_S7,Bến Quốc lộ 1,,20.737123,105.913039,,
06A_2_S8,Bến Quốc lộ 1,,20.741890,105.913256,,
06A_2_S9,Bến Quốc lộ 1,,20.746507,105.911689,,
06A_2_S10,Bến Phú Mỹ,,20.753240,105.911356,,
06A_2_S11,Bến Quốc lộ 1,,20.763023,105.908756,,
06A_2_S12,Bến Quốc lộ 1,,20.769306,105.903473,,
06A_2_S13,Bến Quốc lộ 1,,20.773989,105.898673,,
06A_2_S14,Bến Quốc lộ 1,,20.785656,105.892223,,
06A_2_S15,Bến Quốc lộ 1,,20.796605,105.886940,,
06A_2_S16,Bến Quốc lộ 1,,20.806372,105.883823,,
06A_2_S17,Bến Quốc lộ 1,,20.823138,105.882090,,
06A_2_S18,Bến Quốc lộ 1,,20.830371,105.877973,,
06A_2_S19,Bến Quốc lộ 1,,20.842871,105.872740,,
06A_2_S20,Bến Quốc lộ 1,,20.854021,105.870190,,
06A_2_S21,Bến Đường Hùng Nguyên,,20.864820,105.866590,,
06A_2_S22,Bến Đường Hùng Nguyên,,20.870720,105.864724,,
06A_2_S23,Bến Đường Trần Lư,,20.876470,105.862357,,
06A_2_S24,Bến Quốc lộ 1,,20.879553,105.860657,,
06A_2_S25,Bến Quốc lộ 1,,20.887236,105.858057,,
06A_2_S26,Bến Xã Thường Tín,,20.894286,105.855824,,
06A_2_S27,Bến Đường Phương Dung,,20.902236,105.853474,,
06A_2_S28,Bến Đường Phương Dung,,20.907802,105.852574,,
06A_2_S29,Bến Đường Phương Dung,,20.911486,105.852390,,
06A_2_S30,Bến Đường Phương Dung,,20.918852,105.852257,,
06A_2_S31,Bến Đường Phương Dung,,20.923185,105.851591,,
06A_2_S32,Bến Đường Ngọc Hồi,,20.926969,105.849407,,
06A_2_S33,Bến Đường Ngọc Hồi,,20.932190,105.847149,,
06A_2_S34,Bến Đường Ngọc Hồi,,20.935702,105.845791,,
06A_2_S35,Bến Đường Ngọc Hồi,,20.939335,105.844341,,
06A_2_S36,Bến 484 Đường Ngọc Hồi,,20.944402,105.844407,,
06A_2_S37,Bến Đường Ngọc Hồi,,20.947252,105.844307,,
06A_2_S38,"Bến Đường Ngọc Hồi, Phường Hoàng Liệt",,20.951879,105.843979,,
06A_2_S39,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.955851,105.843224,,
06A_2_S40,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.958151,105.842757,,
06A_2_S41,Bến Đường Ngọc Hồi (Bến xe Nước Ngầm),,20.965018,105.841957,,
06A_2_S42,Bến Đường Giải Phóng,,20.971297,105.841121,,
06A_2_S43,Bến Đường Giải Phóng,,20.980201,105.841458,,
06B_1_S1,Bến Đường Giải Phóng,,20.980101,105.841757,,
06B_1_S2,Bến Đường Giải Phóng,,20.980634,105.840691,,
06B_1_S3,Bến Đường Giải Phóng,,20.976517,105.840624,,
06B_1_S4,Bến GIải Phóng,,20.972034,105.840607,,
06B_1_S5,Bến Phố Linh Đường,,20.965128,105.841673,,
06B_1_S6,Bến Đường Ngọc Hồi,,20.960314,105.842027,,
06B_1_S7,"Bến Đường Tựu Liệt, Phường Hoàng Liệt",,20.955235,105.843057,,
06B_1_S8,Bến Phường Hoàng Liệt,,20.952385,105.843657,,
06B_1_S9,Bến Đường Ngọc Hồi,,20.946802,105.844007,,
06B_1_S10,Bến Ngõ 1 Phan Trọng Tuệ,,20.942535,105.843707,,
06B_1_S11,Bến Đường Ngọc Hồi,,20.939152,105.844124,,
06B_1_S12,Bến Đường Ngọc Hồi,,20.935552,105.845574,,
06B_1_S13,Bến Đường Ngọc Hồi,,20.932435,105.846807,,
06B_1_S14,Bến Đường Ngọc Hồi,,20.927052,105.849141,,
06B_1_S15,Bến Đường Phương Dung,,20.923319,105.851441,,
06B_1_S16,Bến Đường Phương Dung,,20.918917,105.852148,,
06B_1_S17,Bến Xã Ngọc Hồi,,20.912486,105.852224,,
06B_1_S18,Bến Đường Phương Dung,,20.907769,105.852491,,
06B_1_S19,Bến Đường Phương Dung,,20.903636,105.852941,,
06B_1_S20,Bến Quốc lộ 1,,20.893803,105.855907,,
06B_1_S21,Bến Văn Giáp,,20.888553,105.857574,,
06B_1_S22,Bến Quốc lộ 1,,20.880187,105.860190,,
06B_1_S23,Bến Xã Thường Tín,,20.874903,105.862874,,
06B_1_S24,Bến Đường Trần Trọng Liêu,,20.871870,105.869124,,
06B_1_S25,Bến Đường Trần Trọng Liêu,,20.871120,105.874840,,
06B_1_S26,Bến Đường Tỉnh 427,,20.869403,105.884006,,
06B_1_S27,Bến Đường Tỉnh 427,,20.867170,105.893040,,
06B_1_S28,Bến Đường Tỉnh 427,,20.868654,105.903439,,
06B_1_S29,Bến Đường Tỉnh 427,,20.867420,105.912389,,
06B_2_S1,Bến Đường Tỉnh 427,,20.867420,105.912389,,
06B_2_S2,Bến Đường Tỉnh 427,,20.868420,105.901256,,
06B_2_S3,Bến Đường Tỉnh 427,,20.867287,105.893323,,
06B_2_S4,Bến Đường Tỉnh 427,,20.869453,105.884290,,
06B_2_S5,Bến Đường Trần Trọng Liêu,,20.871420,105.873457,,
06B_2_S6,Bến Đường Trần Trọng Liêu,,20.872087,105.868374,,
06B_2_S7,Bến Đường Trần Lư,,20.876470,105.862357,,
06B_2_S8,Bến Quốc lộ 1,,20.879553,105.860657,,
06B_2_S9,Bến Quốc lộ 1,,20.887236,105.858057,,
06B_2_S10,Bến Xã Thường Tín,,20.894286,105.855824,,
06B_2_S11,Bến Đường Phương Dung,,20.902236,105.853474,,
06B_2_S12,Bến Đường Phương Dung,,20.907802,105.852574,,
06B_2_S13,Bến Đường Phương Dung,,20.911486,105.852390,,
06B_2_S14,Bến Đường Phương Dung,,20.918852,105.852257,,
06B_2_S15,Bến Đường Phương Dung,,20.923185,105.851591,,
06B_2_S16,Bến Đường Ngọc Hồi,,20.926969,105.849407,,
06B_2_S17,Bến Đường Ngọc Hồi,,20.932190,105.847149,,
06B_2_S18,Bến Đường Ngọc Hồi,,20.935702,105.845791,,
06B_2_S19,Bến Đường Ngọc Hồi,,20.939335,105.844341,,
06B_2_S20,Bến 484 Đường Ngọc Hồi,,20.944402,105.844407,,
06B_2_S21,Bến Đường Ngọc Hồi,,20.947252,105.844307,,
06B_2_S22,"Bến Đường Ngọc Hồi, Phường Hoàng Liệt",,20.951879,105.843979,,
06B_2_S23,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.955851,105.843224,,
06B_2_S24,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.958151,105.842757,,
06B_2_S25,Bến Đường Ngọc Hồi (Bến xe Nước Ngầm),,20.965018,105.841957,,
06B_2_S26,Bến Đường Giải Phóng,,20.971297,105.841121,,
06B_2_S27,Bến Đường Giải Phóng,,20.980101,105.841757,,
06C_1_S1,Bến Đường Giải Phóng,,20.980101,105.841757,,
06C_1_S2,Bến Đường Giải Phóng,,20.980634,105.840691,,
06C_1_S3,Bến Đường Giải Phóng,,20.976517,105.840624,,
06C_1_S4,Bến GIải Phóng,,20.972034,105.840607,,
06C_1_S5,Bến Phố Linh Đường,,20.965128,105.841673,,
06C_1_S6,Bến Đường Ngọc Hồi,,20.960314,105.842027,,
06C_1_S7,"Bến Đường Tựu Liệt, Phường Hoàng Liệt",,20.955235,105.843057,,
06C_1_S8,Bến Phường Hoàng Liệt,,20.952385,105.843657,,
06C_1_S9,Bến Đường Ngọc Hồi,,20.946802,105.844007,,
06C_1_S10,Bến Ngõ 1 Phan Trọng Tuệ,,20.942535,105.843707,,
06C_1_S11,Bến Đường Ngọc Hồi,,20.939152,105.844124,,
06C_1_S12,Bến Đường Ngọc Hồi,,20.935552,105.845574,,
06C_1_S13,Bến Đường Ngọc Hồi,,20.932435,105.846807,,
06C_1_S14,Bến Đường Ngọc Hồi,,20.927052,105.849141,,
06C_1_S15,Bến Đường Phương Dung,,20.923319,105.851441,,
06C_1_S16,Bến Đường Phương Dung,,20.918917,105.852148,,
06C_1_S17,Bến Xã Ngọc Hồi,,20.912486,105.852224,,
06C_1_S18,Bến Đường Phương Dung,,20.907769,105.852491,,
06C_1_S19,Bến Đường Phương Dung,,20.903636,105.852941,,
06C_1_S20,Bến Quốc lộ 1,,20.893803,105.855907,,
06C_1_S21,Bến Văn Giáp,,20.888553,105.857574,,
06C_1_S22,Bến Quốc lộ 1,,20.880187,105.860190,,
06C_1_S23,Bến Xã Thường Tín,,20.874903,105.862874,,
06C_1_S24,Bến Đường Hùng Nguyên,,20.869170,105.865057,,
06C_1_S25,Bến Đường Hùng Nguyên,,20.863854,105.866857,,
06C_1_S26,Bến Quốc lộ 1,,20.854270,105.870074,,
06C_1_S27,Bến Quốc lộ 1,,20.843037,105.872624,,
06C_1_S28,Bến Quốc lộ 1,,20.831004,105.877540,,
06C_1_S29,Bến Quốc lộ 1,,20.823655,105.881707,,
06C_1_S30,Bến Quốc lộ 1,,20.806655,105.883773,,
06C_1_S31,Bến Quốc lộ 1,,20.797172,105.886606,,
06C_1_S32,Bến Quốc lộ 1,,20.785972,105.892006,,
06C_1_S33,Bến Quốc lộ 1,,20.773489,105.899023,,
06C_1_S34,Bến Đường tỉnh 429,,20.771556,105.904673,,
06C_1_S35,Bến Phú Gia,,20.774756,105.911756,,
06C_1_S36,Bến Đường tỉnh 429,,20.781293,105.916440,,
06C_1_S37,Bến Đê Hữu Hồng,,20.785672,105.919123,,
06C_2_S1,Bến Đê Hữu Hồng,,20.785672,105.919123,,
06C_2_S2,Bến Đường tỉnh 429,,20.781406,105.916356,,
06C_2_S3,Bến Phú Gia,,20.774689,105.911456,,
06C_2_S4,Bến Đường tỉnh 429,,20.771589,105.904456,,
06C_2_S5,Bến Quốc lộ 1,,20.773989,105.898673,,
06C_2_S6,Bến Quốc lộ 1,,20.785656,105.892223,,
06C_2_S7,Bến Quốc lộ 1,,20.796605,105.886940,,
06C_2_S8,Bến Quốc lộ 1,,20.806372,105.883823,,
06C_2_S9,Bến Quốc lộ 1,,20.823138,105.882090,,
06C_2_S10,Bến Quốc lộ 1,,20.830371,105.877973,,
06C_2_S11,Bến Quốc lộ 1,,20.842871,105.872740,,
06C_2_S12,Bến Quốc lộ 1,,20.854021,105.870190,,
06C_2_S13,Bến Đường Hùng Nguyên,,20.864820,105.866590,,
06C_2_S14,Bến Đường Hùng Nguyên,,20.870720,105.864724,,
06C_2_S15,Bến Đường Trần Lư,,20.876470,105.862357,,
06C_2_S16,Bến Quốc lộ 1,,20.879553,105.860657,,
06C_2_S17,Bến Quốc lộ 1,,20.887236,105.858057,,
06C_2_S18,Bến Xã Thường Tín,,20.894286,105.855824,,
06C_2_S19,Bến Đường Phương Dung,,20.902236,105.853474,,
06C_2_S20,Bến Đường Phương Dung,,20.907802,105.852574,,
06C_2_S21,Bến Đường Phương Dung,,20.911486,105.852390,,
06C_2_S22,Bến Đường Phương Dung,,20.918852,105.852257,,
06C_2_S23,Bến Đường Phương Dung,,20.923185,105.851591,,
06C_2_S24,Bến Đường Ngọc Hồi,,20.926969,105.849407,,
06C_2_S25,Bến Đường Ngọc Hồi,,20.932190,105.847149,,
06C_2_S26,Bến Đường Ngọc Hồi,,20.935702,105.845791,,
06C_2_S27,Bến Đường Ngọc Hồi,,20.939335,105.844341,,
06C_2_S28,Bến 484 Đường Ngọc Hồi,,20.944402,105.844407,,
06C_2_S29,Bến Đường Ngọc Hồi,,20.947252,105.844307,,
06C_2_S30,"Bến Đường Ngọc Hồi, Phường Hoàng Liệt",,20.951879,105.843979,,
06C_2_S31,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.955851,105.843224,,
06C_2_S32,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.958151,105.842757,,
06C_2_S33,Bến Đường Ngọc Hồi (Bến xe Nước Ngầm),,20.965018,105.841957,,
06C_2_S34,Bến Đường Giải Phóng,,20.971297,105.841121,,
06C_2_S35,Bến Đường Giải Phóng,,20.980101,105.841757,,
06D_1_S1,Bến Đường Giải Phóng,,20.980101,105.841757,,
06D_1_S2,Bến Đường Giải Phóng,,20.980634,105.840691,,
06D_1_S3,Bến Đường Giải Phóng,,20.976517,105.840624,,
06D_1_S4,Bến GIải Phóng,,20.972034,105.840607,,
06D_1_S5,Bến Phố Linh Đường,,20.965128,105.841673,,
06D_1_S6,Bến Đường Ngọc Hồi,,20.960314,105.842027,,
06D_1_S7,"Bến Đường Tựu Liệt, Phường Hoàng Liệt",,20.955235,105.843057,,
06D_1_S8,Bến Phường Hoàng Liệt,,20.952385,105.843657,,
06D_1_S9,Bến Đường Ngọc Hồi,,20.946802,105.844007,,
06D_1_S10,Bến Ngõ 1 Phan Trọng Tuệ,,20.942535,105.843707,,
06D_1_S11,Bến Đường Ngọc Hồi,,20.939152,105.844124,,
06D_1_S12,Bến Đường Ngọc Hồi,,20.935552,105.845574,,
06D_1_S13,Bến Đường Ngọc Hồi,,20.932435,105.846807,,
06D_1_S14,Bến Đường Ngọc Hồi,,20.927052,105.849141,,
06D_1_S15,Bến Đường Phương Dung,,20.923319,105.851441,,
06D_1_S16,Bến Đường Phương Dung,,20.918917,105.852148,,
06D_1_S17,Bến Xã Ngọc Hồi,,20.912486,105.852224,,
06D_1_S18,Bến Đường Phương Dung,,20.907769,105.852491,,
06D_1_S19,Bến Đường Phương Dung,,20.903636,105.852941,,
06D_1_S20,Bến Quốc lộ 1,,20.893803,105.855907,,
06D_1_S21,Bến Văn Giáp,,20.888553,105.857574,,
06D_1_S22,Bến Quốc lộ 1,,20.880187,105.860190,,
06D_1_S23,Bến Xã Thường Tín,,20.874903,105.862874,,
06D_1_S24,Bến Đường Hùng Nguyên,,20.869170,105.865057,,
06D_1_S25,Bến Đường Hùng Nguyên,,20.863854,105.866857,,
06D_1_S26,Bến Quốc lộ 1,,20.854270,105.870074,,
06D_1_S27,Bến Quốc lộ 1,,20.843037,105.872624,,
06D_1_S28,Bến Quốc lộ 1,,20.831004,105.877540,,
06D_1_S29,Bến Quốc lộ 1,,20.823655,105.881707,,
06D_1_S30,Bến Quốc lộ 1,,20.806655,105.883773,,
06D_1_S31,Bến Quốc lộ 1,,20.797172,105.886606,,
06D_1_S32,Bến Quốc lộ 1,,20.785972,105.892006,,
06D_1_S33,Bến Quốc lộ 1,,20.773489,105.899023,,
06D_1_S34,Bến Quốc lộ 1,,20.769406,105.903223,,
06D_1_S35,Bến Quốc lộ 1,,20.762406,105.909223,,
06D_1_S36,Bến Xã Phú Xuyên,,20.756211,105.911726,,
06D_1_S37,Bến Phú Mỹ,,20.747240,105.911339,,
06D_1_S38,Bến Quốc lộ 1,,20.742673,105.906473,,
06D_1_S39,Bến Thao Chính,,20.746307,105.898006,,
06D_1_S40,Bến Đường dọc sông Nhuệ,,20.743040,105.889990,,
06D_1_S41,Bến Đường dọc sông Nhuệ,,20.742490,105.885740,,
06D_1_S42,Bến Xã Chuyên Mỹ,,20.742307,105.879657,,
06D_1_S43,Bến Xã Chuyên Mỹ,,20.740973,105.875457,,
06D_2_S1,Bến Xã Chuyên Mỹ,,20.740973,105.875457,,
06D_2_S2,Bến Xã Chuyên Mỹ,,20.742173,105.880140,,
06D_2_S3,Bến Đường dọc sông Nhuệ,,20.742073,105.885607,,
06D_2_S4,Bến Thao Chính,,20.742657,105.889723,,
06D_2_S5,Bến Thao Chính,,20.746323,105.897790,,
06D_2_S6,Bến Quốc lộ 1,,20.742557,105.906223,,
06D_2_S7,Bến Thao Chính,,20.745607,105.910123,,
06D_2_S8,Bến Phú Mỹ,,20.753240,105.911356,,
06D_2_S9,Bến Quốc lộ 1,,20.763023,105.908756,,
06D_2_S10,Bến Quốc lộ 1,,20.769306,105.903473,,
06D_2_S11,Bến Quốc lộ 1,,20.773989,105.898673,,
06D_2_S12,Bến Quốc lộ 1,,20.785656,105.892223,,
06D_2_S13,Bến Quốc lộ 1,,20.796605,105.886940,,
06D_2_S14,Bến Quốc lộ 1,,20.806372,105.883823,,
06D_2_S15,Bến Quốc lộ 1,,20.823138,105.882090,,
06D_2_S16,Bến Quốc lộ 1,,20.830371,105.877973,,
06D_2_S17,Bến Quốc lộ 1,,20.842871,105.872740,,
06D_2_S18,Bến Quốc lộ 1,,20.854021,105.870190,,
06D_2_S19,Bến Đường Hùng Nguyên,,20.864820,105.866590,,
06D_2_S20,Bến Đường Hùng Nguyên,,20.870720,105.864724,,
06D_2_S21,Bến Đường Trần Lư,,20.876470,105.862357,,
06D_2_S22,Bến Quốc lộ 1,,20.879553,105.860657,,
06D_2_S23,Bến Quốc lộ 1,,20.887236,105.858057,,
06D_2_S24,Bến Xã Thường Tín,,20.894286,105.855824,,
06D_2_S25,Bến Đường Phương Dung,,20.902236,105.853474,,
06D_2_S26,Bến Đường Phương Dung,,20.907802,105.852574,,
06D_2_S27,Bến Đường Phương Dung,,20.911486,105.852390,,
06D_2_S28,Bến Đường Phương Dung,,20.918852,105.852257,,
06D_2_S29,Bến Đường Phương Dung,,20.923185,105.851591,,
06D_2_S30,Bến Đường Ngọc Hồi,,20.926969,105.849407,,
06D_2_S31,Bến Đường Ngọc Hồi,,20.932190,105.847149,,
06D_2_S32,Bến Đường Ngọc Hồi,,20.935702,105.845791,,
06D_2_S33,Bến Đường Ngọc Hồi,,20.939335,105.844341,,
06D_2_S34,Bến 484 Đường Ngọc Hồi,,20.944402,105.844407,,
06D_2_S35,Bến Đường Ngọc Hồi,,20.947252,105.844307,,
06D_2_S36,"Bến Đường Ngọc Hồi, Phường Hoàng Liệt",,20.951879,105.843979,,
06D_2_S37,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.955851,105.843224,,
06D_2_S38,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.958151,105.842757,,
06D_2_S39,Bến Đường Ngọc Hồi (Bến xe Nước Ngầm),,20.965018,105.841957,,
06D_2_S40,Bến Đường Giải Phóng,,20.971297,105.841121,,
06D_2_S41,Bến Đường Giải Phóng,,20.980101,105.841757,,
06E_1_S1,Bến Đường Giải Phóng,,20.980101,105.841757,,
06E_1_S2,Bến Đường Giải Phóng,,20.980634,105.840691,,
06E_1_S3,Bến Đường Giải Phóng,,20.976517,105.840624,,
06E_1_S4,Bến GIải Phóng,,20.972034,105.840607,,
06E_1_S5,Bến Phố Linh Đường,,20.965128,105.841673,,
06E_1_S6,Bến Đường Ngọc Hồi,,20.960314,105.842027,,
06E_1_S7,"Bến Đường Tựu Liệt, Phường Hoàng Liệt",,20.955235,105.843057,,
06E_1_S8,Bến Phường Hoàng Liệt,,20.952385,105.843657,,
06E_1_S9,Bến Đường Ngọc Hồi,,20.946802,105.844007,,
06E_1_S10,Bến Ngõ 1 Phan Trọng Tuệ,,20.942535,105.843707,,
06E_1_S11,Bến Đường Ngọc Hồi,,20.939152,105.844124,,
06E_1_S12,Bến Đường Ngọc Hồi,,20.935552,105.845574,,
06E_1_S13,Bến Đường Ngọc Hồi,,20.932435,105.846807,,
06E_1_S14,Bến Đường Ngọc Hồi,,20.927052,105.849141,,
06E_1_S15,Bến Đường Phương Dung,,20.923319,105.851441,,
06E_1_S16,Bến Đường Phương Dung,,20.918917,105.852148,,
06E_1_S17,Bến Xã Ngọc Hồi,,20.912486,105.852224,,
06E_1_S18,Bến Đường Phương Dung,,20.907769,105.852491,,
06E_1_S19,Bến Đường Phương Dung,,20.903636,105.852941,,
06E_1_S20,Bến Quốc lộ 1,,20.893803,105.855907,,
06E_1_S21,Bến Văn Giáp,,20.888553,105.857574,,
06E_1_S22,Bến Quốc lộ 1,,20.880187,105.860190,,
06E_1_S23,Bến Xã Thường Tín,,20.874903,105.862874,,
06E_1_S24,Bến Đường Hùng Nguyên,,20.869170,105.865057,,
06E_1_S25,Bến Đường Hùng Nguyên,,20.863854,105.866857,,
06E_1_S26,Bến Quốc lộ 1,,20.854270,105.870074,,
06E_1_S27,Bến Quốc lộ 1,,20.843037,105.872624,,
06E_1_S28,Bến Quốc lộ 1,,20.831004,105.877540,,
06E_1_S29,Bến Quốc lộ 1,,20.823655,105.881707,,
06E_1_S30,Bến Quốc lộ 1,,20.806655,105.883773,,
06E_1_S31,Bến Đường 429,,20.804005,105.881573,,
06E_1_S32,Bến Xã Thượng Phúc,,20.800772,105.860007,,
06E_1_S33,Bến Đường 429,,20.798255,105.846807,,
06E_1_S34,Bến Đường 429,,20.794972,105.839224,,
06E_1_S35,Bến Đường 429,,20.794922,105.829491,,
06E_1_S36,Bến Xã Phượng Dực,,20.792255,105.822125,,
06E_1_S37,Bến Đường 429,,20.790439,105.816375,,
06E_1_S38,Bến Đường 429,,20.783422,105.808375,,
06E_1_S39,Bến Đường 429,,20.780056,105.806758,,
06E_1_S40,Bến Xã Phượng Dực,,20.770173,105.809008,,
06E_1_S41,Bến Xã Phượng Dực,,20.766039,105.810258,,
06E_1_S42,Bến Xã Phượng Dực,,20.759373,105.812392,,
06E_2_S1,Bến Xã Phượng Dực,,20.759373,105.812392,,
06E_2_S2,Bến Xã Phượng Dực,,20.766356,105.810158,,
06E_2_S3,Bến Xã Phượng Dực,,20.769823,105.809125,,
06E_2_S4,Bến Đường 429,,20.780039,105.806942,,
06E_2_S5,Bến Đường 429,,20.782839,105.808158,,
06E_2_S6,Bến Xã Phượng Dực,,20.790372,105.816875,,
